Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7832631,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,NZL,WPR,Western Pacific,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,3.88,3.88,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7842892,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.17,2.17,,,,2025-08-15T15:17:19Z,2022,2022-01-01,2022-12-31
7844632,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,6.37,6.37,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7846928,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,LVA,EUR,Europe,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_cat,,,,,,,No,,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7847451,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,RWA,AFR,Africa,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,-0.87,-0.87,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7860488,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,6.58,6.58,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
7861270,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,3.39,3.39,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7863149,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,ISR,EUR,Europe,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.46,2.46,,,,2025-08-15T15:17:19Z,2016,2016-01-01,2016-12-31
7863486,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,KGZ,EUR,Europe,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,5.05,5.05,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
7874417,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,GNB,AFR,Africa,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,8.53,8.53,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
7883277,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,EST,EUR,Europe,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.26,2.26,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
