Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6766881,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,PAN,AMR,Americas,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W7_rotation_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2020,2020-01-01,2020-12-31
6767003,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,KEN,AFR,Africa,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W1_HW_law_B,,,,,,,Yes,,,,Except for shisha tobacco which is banned.,2025-07-18T07:20:05Z,2024,2024-01-01,2024-12-31
6767120,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,SVK,EUR,Europe,YEAR,2007,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W4_pc_back_B,,,,,,,40,40,,,,2025-07-18T07:20:05Z,2007,2007-01-01,2007-12-31
6767440,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,NOR,EUR,Europe,YEAR,2007,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W9_no_obscure_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2007,2007-01-01,2007-12-31
6767787,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2012,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W11_outside_pack_B,,,,,,,No,,,,,2025-07-05T14:51:06Z,2012,2012-01-01,2012-12-31
6768366,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,NIU,WPR,Western Pacific,YEAR,2007,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W6_font_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2007,2007-01-01,2007-12-31
6769021,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,KAZ,EUR,Europe,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W1_HW_law_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2024,2024-01-01,2024-12-31
6769200,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,SLE,AFR,Africa,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W1_HW_law_B,,,,,,,No,,,,,2025-07-05T14:51:06Z,2020,2020-01-01,2020-12-31
6769473,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,SGP,WPR,Western Pacific,YEAR,2012,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W11_outside_pack_B,,,,,,,Yes,,,,,2025-07-05T14:51:06Z,2012,2012-01-01,2012-12-31
6769693,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,CAF,AFR,Africa,YEAR,2008,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W2_pc_front_back_B,,,,,,,Not specified,,,,,2025-07-05T14:51:06Z,2008,2008-01-01,2008-12-31
6770013,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,BLZ,AMR,Americas,YEAR,2010,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W8_princ_langs_B,,,,,,,—,,,,,2025-07-05T14:51:06Z,2010,2010-01-01,2010-12-31
6770462,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,COUNTRY,GUY,AMR,Americas,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W2_pc_front_back_B,,,,,,,60,60,,,,2025-07-18T07:20:05Z,2024,2024-01-01,2024-12-31
